delivery_delay_delta,transit_speed_kmh,discount_rate_normalized,profit_ratio,shipping_mode_encoded,order_item_quantity_norm,price_deviation_score,benefit_ratio,is_fraud
-2,249.82809105022497,0.200000004,-0.25,0.0,0.2,0.0,0.7729679370128408,0
1,109.5012424636863,0.239999996,-0.100000001,0.0,0.2,0.0,0.8169641413167713,0
4,69.13999822695583,0.28,0.07,0.33,0.2,0.0,0.866067596779773,0
1,271.64557028336475,0.360000016,0.159999996,0.66,0.2,0.0,0.8908346910664983,0
0,4135.475466807453,0.400000004,-0.730000019,1.0,0.2,0.0,0.6430791484375283,0
-2,201.73784149184118,0.479999988,0.349999994,0.0,0.2,0.0,0.9407919194449958,0
2,74.26856228312973,0.51999998,0.219999999,0.0,0.2,0.0,0.9049257797181489,0
1,109.697267944529,0.600000024,0.189999998,0.0,0.2,0.0,0.8954650611124568,0
0,4149.045066264246,0.639999984,0.289999992,1.0,0.2,0.0,0.920985936158041,0
0,5197.562264431718,0.680000008,0.409999996,1.0,0.2,0.0,0.9507295221173916,0
-2,214.7204762545156,0.720000028,-1.429999948,0.0,0.2,0.0,0.48453128675476215,0
1,138.2642517443442,0.800000012,0.409999996,0.33,0.2,0.0,0.9469452346505016,0
1,257.0061950874223,1.0,0.059999999,0.66,0.2,0.0,0.8605757619589454,0
1,273.5674849482494,0.0,0.07,0.66,0.2,0.0,0.8675751582974907,0
1,205.591707760444,0.04,0.100000001,0.66,0.2,0.0,0.8764974641686523,0
1,151.25509488335604,0.08,-2.700000048,0.33,0.2,0.0,0.03199343006979962,0
1,151.25509488335604,0.119999996,0.159999996,0.33,0.2,0.0,0.8937882824805156,0
1,117.60453651777715,0.159999996,0.449999988,0.33,0.2,0.0,0.978942466719735,0
1,117.60453651777715,0.200000004,0.090000004,0.33,0.2,0.0,0.8717594115834791,0
1,94.26358279189392,0.239999996,0.349999994,0.0,0.2,0.0,0.9477913084918625,1
1,207.4119403401485,0.28,0.479999989,0.66,0.2,0.0,0.9833728612055103,0
2,69.12563784146441,0.360000016,0.180000007,0.0,0.2,0.0,0.8964342040269199,0
1,82.9690739505787,0.400000004,0.289999992,0.0,0.2,0.0,0.9263316264045642,0
1,152.96630425968982,0.479999988,-1.700000048,0.33,0.2,0.0,0.3857936564073222,0
1,229.0582707513697,0.51999998,0.270000011,0.66,0.2,0.0,0.9183092414592536,0
0,204.41331809407384,0.600000024,-0.189999998,0.33,0.2,0.0,0.7968735679938013,0
0,204.41331809407384,0.639999984,0.340000004,0.33,0.2,0.0,0.9333848625743792,0
1,141.8816188617759,0.680000008,0.25999999,0.33,0.2,0.0,0.9124328259148777,0
0,5085.708860158136,0.720000028,-1.75,1.0,0.2,0.0,0.4045612865517259,0
2,69.13608187037113,0.800000012,0.029999999,0.0,0.2,0.0,0.8521918702837264,0
1,138.25708744540867,1.0,0.340000004,0.33,0.2,0.0,0.9240241332024998,0
4,75.25664772070282,0.0,-1.649999976,0.33,0.2,0.0,0.33841314809253986,0
3,82.95886652036022,0.04,0.310000002,0.33,0.2,0.0,0.941368792745512,0
-1,106.20150386213753,0.08,0.479999989,0.0,0.2,0.0,0.9907568323758045,0
-1,106.20150386213753,0.119999996,0.340000004,0.0,0.2,0.0,0.9474990340189108,0
2,82.18281952606017,0.159999996,0.119999997,0.0,0.2,0.0,0.8814816520695042,0
2,79.6511544688204,0.200000004,0.460000008,0.33,0.2,0.0,0.9804807955211114,0
1,272.9073550810577,0.239999996,0.25999999,0.66,0.2,0.0,0.9216320314394775,0
1,82.95823743194195,0.28,0.270000011,0.0,0.2,0.0,0.9232857360700869,0
0,108.85552528799508,0.360000016,0.379999995,0.0,0.2,0.0,0.9510218083585587,0
-1,169.79471424167352,0.400000004,0.059999999,0.0,0.2,0.0,0.8634832039242702,0
1,206.23920538743536,0.479999988,0.340000004,0.66,0.2,0.0,0.9375460447510944,1
-1,112.83102979090644,0.51999998,0.25999999,0.0,0.2,0.0,0.9156325526368824,0
0,116.8299418754508,0.600000024,0.280000001,0.0,0.2,0.0,0.9192630036777869,0
1,249.07867180024212,0.639999984,0.280000001,0.66,0.2,0.0,0.9184015433025383,0
1,82.97223849841015,0.680000008,-0.129999995,0.0,0.2,0.0,0.8141182324496601,0
4,56.4126028244542,0.720000028,-2.549999952,0.33,0.2,0.0,0.20274022814842985,1
2,106.94423852768126,0.800000012,0.07,0.33,0.2,0.0,0.8632678373613542,0
-2,257.8458859410824,1.0,0.02,0.0,0.2,0.0,0.85065354148235,0
2,66.9892095397176,0.0,0.5,0.0,0.2,0.0,0.99986374780226,0
2,66.9892095397176,0.04,0.360000014,0.0,0.2,0.0,0.9565982502635482,0
-1,204.04140044677973,0.08,0.460000008,0.0,0.2,0.0,0.9847265863203173,0
0,146.32448668641152,0.119999996,0.360000014,0.0,0.2,0.0,0.9534677455378471,0
1,109.88430234574234,0.159999996,0.469999999,0.0,0.2,0.0,0.9848496553934192,0
1,109.88430234574234,0.200000004,0.469999999,0.0,0.2,0.0,0.9834036225512198,0
-2,158.7193293659017,0.239999996,0.280000001,0.0,0.2,0.0,0.9259855047317478,0
1,191.8791420920653,0.28,-0.230000004,0.66,0.2,0.0,0.781659497086569,0
1,138.2823495581407,0.360000016,0.389999986,0.33,0.2,0.0,0.9552214393715024,0
1,80.53914036833565,0.400000004,0.270000011,0.0,0.2,0.0,0.9208013324791633,0
-2,323.8732295044998,0.479999988,0.109999999,0.0,0.2,0.0,0.8766282236474064,0
0,103.69137385157673,0.51999998,0.330000013,0.0,0.2,0.0,0.933023354306142,0
0,103.69137385157673,0.600000024,0.200000003,0.0,0.2,0.0,0.8983417343250191,0
-2,212.45745962819046,0.639999984,0.449999988,0.0,0.2,0.0,0.9623285226642657,0
2,103.68807945729914,0.680000008,0.479999989,0.33,0.2,0.0,0.9686049070197899,0
2,103.68807945729914,0.720000028,0.289999992,0.33,0.2,0.0,0.9192014749868853,0
1,207.45772001488285,0.800000012,0.460000008,0.66,0.2,0.0,0.9592518650615129,0
-2,207.43445481745388,1.0,-0.01,0.0,0.2,0.0,0.8428080647422406,0
2,72.07563268696897,0.0,0.349999994,0.0,0.2,0.0,0.9537138837609674,0
0,103.69879863112125,0.04,0.270000011,0.0,0.2,0.0,0.9282699240017056,0
0,271.9828602532024,0.08,-0.379999995,0.33,0.2,0.0,0.7305638998339943,0
1,103.1669884367147,0.119999996,0.340000004,0.0,0.2,0.0,0.9469067741229739,0
1,103.1669884367147,0.159999996,0.07,0.0,0.2,0.0,0.8658291547541127,0
1,103.1669884367147,0.200000004,0.170000002,0.0,0.2,0.0,0.8948497272382633,0
0,136.72858752629378,0.239999996,0.449999988,0.0,0.2,0.0,0.9768657251453701,0
-1,138.29572010213522,0.28,0.25,0.0,0.2,0.0,0.9175708443422242,0
1,319.66044871340654,0.360000016,0.270000011,0.66,0.2,0.0,0.9216320314394775,0
1,258.03209034462094,0.400000004,0.090000004,0.66,0.2,0.0,0.8704056835304641,0
-2,207.42750182636962,0.479999988,0.449999988,0.0,0.2,0.0,0.9678665040417277,0
0,103.71863240480518,0.51999998,0.280000001,0.0,0.2,0.0,0.920985936158041,0
0,103.71863240480518,0.600000024,0.029999999,0.0,0.2,0.0,0.8538840318190992,0
-1,138.29709372294076,0.639999984,-0.800000012,0.0,0.2,0.0,0.6392948492793394,0
-1,138.29709372294076,0.680000008,0.059999999,0.0,0.2,0.0,0.8621217825812365,0
-2,235.7926345564947,0.720000028,0.49000001,0.0,0.2,0.0,0.9696509710662243,0
0,103.7285391294955,0.800000012,-0.140000001,0.0,0.2,0.0,0.812072255259204,0
0,208.40120197127274,1.0,0.079999998,0.33,0.2,0.0,0.8633447540937054,0
2,69.13014104207807,0.0,-0.25,0.0,0.2,0.0,0.7691221150093998,0
-1,126.23980788496458,0.04,0.360000014,0.0,0.2,0.0,0.9565982502635482,0
2,103.07080676676865,0.08,0.289999992,0.33,0.2,0.0,0.9334694711199536,0
2,71.44037683263362,0.119999996,0.469999999,0.0,0.2,0.0,0.9862956882356186,0
2,69.14853800927104,0.159999996,-1.049999952,0.0,0.2,0.0,0.5359268576236484,0
1,70.48542845223135,0.200000004,0.310000002,0.0,0.2,0.0,0.9375152774828188,0
1,70.48542845223135,0.239999996,0.25999999,0.0,0.2,0.0,0.9216320314394775,0
0,129.42158253010896,0.28,0.129999995,0.0,0.2,0.0,0.8818046997102225,0
1,148.25700259690495,0.360000016,0.340000004,0.33,0.2,0.0,0.9412226496633866,0
-2,273.80847996307426,0.400000004,0.49000001,0.0,0.2,0.0,0.9817114632541154,0
1,249.11710177260724,0.479999988,0.25999999,0.66,0.2,0.0,0.9164324784448133,0
1,214.22988347164923,0.51999998,0.280000001,0.66,0.2,0.0,0.920985936158041,0
1,80.62499386390313,0.600000024,0.349999994,0.0,0.2,0.0,0.9375614255008656,0
1,80.62499386390313,0.639999984,0.159999996,0.0,0.2,0.0,0.8881656896577296,0
-2,272.8309364470557,0.680000008,0.419999987,0.0,0.2,0.0,0.9532831418512777,0
2,91.60816757230043,0.720000028,0.460000008,0.0,0.2,0.0,0.9620823844411455,0
-1,133.77388219895684,0.800000012,0.349999994,0.0,0.2,0.0,0.932177274696048,0
1,141.81557790446544,1.0,0.140000001,0.33,0.2,0.0,0.8778819624435341,0
1,141.81557790446544,0.0,0.49000001,0.33,0.2,0.0,0.9967870901995072,0
-1,136.1432921449147,0.04,0.129999995,0.0,0.2,0.0,0.8841121929122872,0
0,76.04723992779792,0.08,0.330000013,0.0,0.2,0.0,0.9440224076203931,0
2,69.13526720735312,0.119999996,0.479999989,0.0,0.2,0.0,0.9892800381109792,0
1,109.64319129675138,0.159999996,0.289999992,0.0,0.2,0.0,0.9316850099411063,0
0,135.78415056757555,0.200000004,0.460000008,0.0,0.2,0.0,0.9804807955211114,0
-1,170.58571979371925,0.239999996,0.340000004,0.0,0.2,0.0,0.9443070005253915,0
-2,204.9442393381697,0.28,-0.059999999,0.0,0.2,0.0,0.8297322691990657,0
0,159.67539610021157,0.360000016,0.300000012,0.0,0.2,0.0,0.9300236178353609,0
0,100.86086077590164,0.400000004,0.129999995,0.0,0.2,0.0,0.8806509531091902,0
0,100.86086077590164,0.479999988,0.100000001,0.0,0.2,0.0,0.8731131425670107,0
0,5257.9427307001715,0.51999998,-0.800000012,1.0,0.2,0.0,0.6319108663408298,0
-1,138.25135708212147,0.600000024,0.219999999,0.0,0.2,0.0,0.9035720545956503,0
2,68.92147848981818,0.639999984,0.49000001,0.0,0.2,0.0,0.9726660941324262,0
0,113.29905025088192,0.680000008,0.439999998,0.0,0.2,0.0,0.9583904047016477,0
-1,135.9366839021215,0.720000028,0.100000001,0.0,0.2,0.0,0.8712671468362291,0
1,206.7678084617622,0.800000012,0.469999999,0.66,0.2,0.0,0.9617131888362219,0
1,267.55505192908106,1.0,0.079999998,0.66,0.2,0.0,0.8633447540937054,0
1,273.94532278398793,0.0,0.460000008,0.66,0.2,0.0,0.9875571173912486,0
3,88.9645308190239,0.04,0.300000012,0.33,0.2,0.0,0.937407594928221,0
1,205.491460384676,0.08,-0.059999999,0.66,0.2,0.0,0.8288554222514715,0
1,205.59353491645496,0.119999996,-0.730000019,0.66,0.2,0.0,0.6272958799367004,0
1,266.39207453299053,0.159999996,-0.699999988,0.66,0.2,0.0,0.6392948492793394,0
0,126.6273926735321,0.200000004,0.5,0.0,0.2,0.0,0.9921721037953779,0
4,76.57246682563203,0.239999996,0.109999999,0.33,0.2,0.0,0.8788895659239829,0
1,207.45052055268994,0.28,-2.549999952,0.66,0.2,0.0,0.11644767218922503,0
-1,138.26045444979795,0.360000016,0.469999999,0.0,0.2,0.0,0.9776195147188529,0
0,103.70861531850687,0.400000004,-1.5,0.0,0.2,0.0,0.4307128761751251,0
1,106.9876736376566,0.479999988,0.25999999,0.0,0.2,0.0,0.9164324784448133,0
1,106.9876736376566,0.51999998,0.379999995,0.0,0.2,0.0,0.9464068219544294,0
-1,138.2659757738668,0.600000024,-0.769999981,0.0,0.2,0.0,0.6454635627715647,0
4,69.1459712170913,0.639999984,0.469999999,0.33,0.2,0.0,0.9674973084368043,0
0,117.85125451140266,0.680000008,0.479999989,0.0,0.2,0.0,0.9686049070197899,0
1,87.58927847366937,0.720000028,0.079999998,0.0,0.2,0.0,0.8667213853435364,0
3,109.87682543739287,0.800000012,0.49000001,0.33,0.2,0.0,0.9666358363087237,0
0,273.9340201043217,1.0,0.300000012,0.33,0.2,0.0,0.9152633511401596,0
1,221.3720528347062,0.0,0.300000012,0.66,0.2,0.0,0.9383305899015538,0
0,100.8923279333445,0.04,0.360000014,0.0,0.2,0.0,0.9565982502635482,0
0,213.4436398609521,0.08,0.389999986,0.33,0.2,0.0,0.9636207132425219,0
3,76.24516682580885,0.119999996,0.200000003,0.33,0.2,0.0,0.9057257113948043,0
3,76.24516682580885,0.159999996,0.25999999,0.33,0.2,0.0,0.9228319260277899,0
3,82.97740529265073,0.200000004,0.159999996,0.33,0.2,0.0,0.8936805970030932,0
3,101.42868712954606,0.239999996,0.349999994,0.33,0.2,0.0,0.9477913084918625,0
1,207.4307657435611,0.28,0.0,0.66,0.2,0.0,0.8460385550782207,0
1,213.0320177363733,0.360000016,0.050000001,0.66,0.2,0.0,0.860037347755311,0
0,103.69114999983144,0.400000004,0.189999998,0.0,0.2,0.0,0.8986494012621158,0
-2,253.44031193607194,0.479999988,0.029999999,0.0,0.2,0.0,0.8541609314725374,0
2,67.23521237946959,0.51999998,0.370000005,0.0,0.2,0.0,0.9450684716668277,0
-1,112.8221553790114,0.600000024,0.479999989,0.0,0.2,0.0,0.9715584954725243,0
0,100.45953473897816,0.639999984,-0.109999999,0.0,0.2,0.0,0.8168333818457089,0
0,137.01638728524114,0.680000008,0.270000011,0.0,0.2,0.0,0.9149864514867215,0
0,207.38378312666063,0.720000028,0.479999989,0.33,0.2,0.0,0.9671281010636654,0
1,68.23546332563195,0.800000012,0.280000001,0.0,0.2,0.0,0.9149556842030627,0
1,159.7564224213373,1.0,0.479999989,0.66,0.2,0.0,0.9567905413637202,0
2,69.14239195272913,0.0,0.25999999,0.0,0.2,0.0,0.9260239594905424,0
-2,207.44190853603902,0.04,-0.239999995,0.0,0.2,0.0,0.7720295555056207,1
-2,207.40610026821142,0.08,0.349999994,0.0,0.2,0.0,0.9515602210546308,0
0,130.77972625608467,0.119999996,0.479999989,0.0,0.2,0.0,0.9892800381109792,0
0,130.77972625608467,0.159999996,0.189999998,0.0,0.2,0.0,0.9021567890448013,0
0,103.38278251910042,0.200000004,0.469999999,0.0,0.2,0.0,0.9834036225512198,0
1,82.96090909539666,0.239999996,0.479999989,0.0,0.2,0.0,0.9855880466801825,0
-2,258.0561464912049,0.28,0.109999999,0.0,0.2,0.0,0.8783665339007656,0
1,221.30159506516324,0.360000016,0.460000008,0.66,0.2,0.0,0.9748197450705476,0
1,221.30159506516324,0.400000004,0.340000004,0.66,0.2,0.0,0.9396227863254593,0
2,90.0802915098962,0.479999988,0.079999998,0.0,0.2,0.0,0.8676982244862261,0
1,108.98048391935315,0.51999998,0.109999999,0.0,0.2,0.0,0.8762820990825319,0
1,108.98048391935315,0.600000024,0.109999999,0.0,0.2,0.0,0.8755898499450908,0
-2,229.04096824807007,0.639999984,0.219999999,0.0,0.2,0.0,0.9028951861695224,0
3,82.98044669966608,0.680000008,0.379999995,0.33,0.2,0.0,0.9417918297046507,0
1,165.43811025492673,0.720000028,-0.159999996,0.33,0.2,0.0,0.8064342787945886,0
1,134.30301757121146,0.800000012,0.079999998,0.33,0.2,0.0,0.8644985006947378,0
0,114.69950560123738,1.0,-0.150000006,0.0,0.2,0.0,0.8114261570472512,0
1,176.4034089477362,0.0,0.330000013,0.66,0.2,0.0,0.9460222397540853,0
1,109.40750222369637,0.04,0.100000001,0.0,0.2,0.0,0.8764974641686523,0
-1,138.30255169979915,0.08,-0.670000017,0.0,0.2,0.0,0.6449405131344825,0
-2,207.4206694240172,0.119999996,0.100000001,0.0,0.2,0.0,0.8758821332403582,0
1,186.31586912639693,0.159999996,0.330000013,0.66,0.2,0.0,0.9434993755971758,0
1,186.31586912639693,0.200000004,0.300000012,0.66,0.2,0.0,0.9337156034974246,0
0,136.9846821890089,0.239999996,0.49000001,0.0,0.2,0.0,0.9884954988830855,0
3,63.72090288760266,0.28,0.460000008,0.33,0.2,0.0,0.9776502761414789,0
0,103.72066041453053,0.360000016,0.460000008,0.0,0.2,0.0,0.9748197450705476,0
1,212.74253374406658,0.400000004,0.349999994,0.66,0.2,0.0,0.942945576305683,0
1,201.84559729455555,0.479999988,0.449999988,0.66,0.2,0.0,0.9678665040417277,0
2,85.42821007494423,0.51999998,0.360000014,0.0,0.2,0.0,0.9423917769372737,0
-1,135.67667801385042,0.600000024,0.340000004,0.0,0.2,0.0,0.9344232392072112,0
0,113.75212674533078,0.639999984,0.49000001,0.0,0.2,0.0,0.9726660941324262,0
3,86.06981996723793,0.680000008,0.25999999,0.33,0.2,0.0,0.9124328259148777,0
1,182.91704548788718,0.720000028,0.289999992,0.33,0.2,0.0,0.9192014749868853,0
0,207.37898147295866,0.800000012,0.479999989,0.33,0.2,0.0,0.9641745125340145,0
0,258.2595844584925,1.0,0.109999999,0.33,0.2,0.0,0.8721132294383726,0
3,71.80622573965115,0.0,0.090000004,0.33,0.2,0.0,0.8749591353672759,0
-1,151.7426920870199,0.04,0.129999995,0.0,0.2,0.0,0.8841121929122872,0
1,202.7052227783275,0.08,0.360000014,0.66,0.2,0.0,0.9554829524987446,0
-1,180.38375941704155,0.119999996,0.109999999,0.0,0.2,0.0,0.8797587225197665,0
-1,180.38375941704155,0.159999996,0.280000001,0.0,0.2,0.0,0.9287314214114555,0
-2,214.39664045386925,0.200000004,0.200000003,0.0,0.2,0.0,0.9044950495305246,0
-1,213.05132161982377,0.239999996,0.49000001,0.0,0.2,0.0,0.9884954988830855,0
-2,274.7277226932486,0.28,0.469999999,0.0,0.2,0.0,0.9805115686350363,0
3,82.5906537111816,0.360000016,0.460000008,0.33,0.2,0.0,0.9748197450705476,0
-2,207.38242489849299,0.400000004,0.270000011,0.0,0.2,0.0,0.9208013324791633,0
1,212.27158498834044,0.479999988,0.5,0.66,0.2,0.0,0.9814038021857429,0
4,69.14779646495145,0.51999998,0.270000011,0.33,0.2,0.0,0.9183092414592536,0
2,103.69720793603115,0.600000024,0.119999997,0.33,0.2,0.0,0.877943494064952,0
0,4084.52481134596,0.639999984,0.059999999,1.0,0.2,0.0,0.8623217655023233,0
0,136.42006993499646,0.680000008,0.300000012,0.0,0.2,0.0,0.9226473282099449,0
-1,153.14493365126407,0.720000028,-0.449999988,0.0,0.2,0.0,0.7325175840265562,0
0,79.65111111059502,0.800000012,0.090000004,0.0,0.2,0.0,0.8674520921087552,0
1,129.93938623883042,1.0,-0.25,0.33,0.2,0.0,0.7883512250266049,0
3,82.9686128222761,0.0,0.280000001,0.33,0.2,0.0,0.932177274696048,0
1,207.40052421280313,0.04,0.159999996,0.66,0.2,0.0,0.894772811975016,0
1,414.7643924304607,0.08,0.360000014,1.0,0.2,0.0,0.9545753441208327,0
1,82.96316906981784,0.119999996,0.479999989,0.0,0.2,0.0,0.9892800381109792,0
0,136.69174547579092,0.159999996,0.330000013,0.0,0.2,0.0,0.9420225813323504,0
0,136.69174547579092,0.200000004,-0.07,0.0,0.2,0.0,0.8252864999014685,0
0,214.7794057465782,0.239999996,-0.239999995,0.33,0.2,0.0,0.7753908060518302,0
-2,207.39203518761315,0.28,-0.769999981,0.0,0.2,0.0,0.6265882617638623,0
2,69.13519438120241,0.360000016,0.360000014,0.0,0.2,0.0,0.9476682511100595,0
-2,229.2434150509752,0.400000004,0.079999998,0.0,0.2,0.0,0.8668059938968024,0
1,217.3892190048092,0.479999988,-1.649999976,0.66,0.2,0.0,0.3993309310918233,0
1,217.3892190048092,0.51999998,0.479999989,0.66,0.2,0.0,0.9745120840021751,0
-2,226.0199468487962,0.600000024,0.129999995,0.0,0.2,0.0,0.8808201702157221,0
3,82.80263478376031,0.639999984,0.349999994,0.33,0.2,0.0,0.936484594109239,0
-1,155.6573524452745,0.680000008,0.460000008,0.0,0.2,0.0,0.9634976558607188,0
1,207.41768640809184,0.720000028,0.059999999,0.66,0.2,0.0,0.8619294914810645,0
1,200.73089973491503,0.800000012,0.100000001,0.66,0.2,0.0,0.8706518159002434,0
1,200.73089973491503,1.0,0.389999986,0.66,0.2,0.0,0.9360230966994891,0
1,207.41536609199864,0.0,0.360000014,0.66,0.2,0.0,0.9577135362601366,0
1,274.8649080329954,0.04,0.25999999,0.66,0.2,0.0,0.9252240277446623,0
0,101.02493032837305,0.08,0.469999999,0.0,0.2,0.0,0.9877417093096026,0
2,86.0707363347354,0.119999996,0.209999993,0.0,0.2,0.0,0.9087100730306885,0
2,86.0707363347354,0.159999996,0.5,0.0,0.2,0.0,0.9937104325967543,0
1,86.61267029654344,0.200000004,0.479999989,0.0,0.2,0.0,0.9863264496582446,0
1,86.61267029654344,0.239999996,-0.059999999,0.0,0.2,0.0,0.8285939062321712,0
4,90.20571508108567,0.28,0.270000011,0.33,0.2,0.0,0.9232857360700869,0
-1,105.72192470677336,0.360000016,0.340000004,0.0,0.2,0.0,0.9406688503718938,0
-1,142.03757407908026,0.400000004,0.289999992,0.0,0.2,0.0,0.9263316264045642,0
1,92.45034374941343,0.479999988,-0.159999996,0.0,0.2,0.0,0.801911594233744,0
1,92.45034374941343,0.51999998,-0.239999995,0.0,0.2,0.0,0.7823363596439725,0
1,92.45034374941343,0.600000024,0.360000014,0.0,0.2,0.0,0.9409611366130609,0
-2,221.4042299773577,0.639999984,-0.800000012,0.0,0.2,0.0,0.6392948492793394,0
1,212.01067890423687,0.680000008,0.469999999,0.66,0.2,0.0,0.9660512755946048,0
4,53.100758555726976,0.720000028,0.029999999,0.33,0.2,0.0,0.8523457030169537,0
4,53.100758555726976,0.800000012,0.25,0.33,0.2,0.0,0.9075717071332774,0
-2,247.69671327608714,1.0,0.409999996,0.0,0.2,0.0,0.9406380831036184,0
-2,247.69671327608714,0.0,0.209999993,0.0,0.2,0.0,0.9109560316731271,0
2,136.82374485451012,0.04,0.289999992,0.33,0.2,0.0,0.9337540640249521,0
1,105.44755467620475,0.08,0.090000004,0.0,0.2,0.0,0.8725670365501533,0
-1,150.0790309600986,0.119999996,0.349999994,0.0,0.2,0.0,0.9504833838942711,0
-1,150.0790309600986,0.159999996,0.469999999,0.0,0.2,0.0,0.9848496553934192,0
-2,207.43435518733926,0.200000004,0.360000014,0.0,0.2,0.0,0.9521293952502453,0
2,88.7017828573905,0.239999996,0.100000001,0.0,0.2,0.0,0.8751129688396702,0
2,88.7017828573905,0.28,0.059999999,0.0,0.2,0.0,0.8632063042708322,0
0,103.71446917094742,0.360000016,0.189999998,0.0,0.2,0.0,0.8986724752557559,0
-1,138.2613235945876,0.400000004,0.289999992,0.0,0.2,0.0,0.9263316264045642,0
-1,138.2613235945876,0.479999988,-1.429999948,0.0,0.2,0.0,0.4580797117852944,0
-2,240.48307885430415,0.51999998,-0.230000004,0.0,0.2,0.0,0.7858129801583825,0
0,107.48415274080959,0.600000024,0.49000001,0.0,0.2,0.0,0.9741736497429613,0
0,107.48415274080959,0.639999984,0.270000011,0.0,0.2,0.0,0.9158171504470357,0
-1,137.8063450501334,0.680000008,-0.029999999,0.0,0.2,0.0,0.8396544904055981,0
-2,196.01707391215746,0.720000028,0.039999999,0.0,0.2,0.0,0.856129991930642,0
-2,196.01707391215746,0.800000012,0.469999999,0.0,0.2,0.0,0.9617131888362219,0
1,83.24573041840807,1.0,0.479999989,0.0,0.2,0.0,0.9567905413637202,0
2,88.38144699831673,0.0,0.469999999,0.0,0.2,0.0,0.9906337749940014,0
1,91.28564359793602,0.04,0.5,0.0,0.2,0.0,0.9983254190008836,0
1,91.28564359793602,0.08,0.200000003,0.0,0.2,0.0,0.906341045268998,0
1,176.39380129403605,0.119999996,0.439999998,0.66,0.2,0.0,0.9773426150731065,0
1,201.76283274596767,0.159999996,0.189999998,0.66,0.2,0.0,0.9021567890448013,0
1,201.76283274596767,0.200000004,-0.649999976,0.66,0.2,0.0,0.6560626355218355,0
1,234.45292873217738,0.239999996,-1.549999952,0.66,0.2,0.0,0.3954082114159249,0
1,212.92845110347244,0.28,0.469999999,0.33,0.2,0.0,0.9805115686350363,0
1,138.2786050283445,0.360000016,0.25999999,0.33,0.2,0.0,0.9188322734901626,0
1,138.2786050283445,0.400000004,0.150000006,0.33,0.2,0.0,0.8875734327153841,0
1,543.9186682804342,0.479999988,0.469999999,1.0,0.2,0.0,0.9732814162691712,0
1,369.7254264381079,0.51999998,0.159999996,1.0,0.2,0.0,0.8888656291469812,0
-1,162.13374599621412,0.600000024,0.289999992,0.0,0.2,0.0,0.9218781638092566,0
-2,234.18267533635984,0.639999984,0.360000014,0.0,0.2,0.0,0.9398458446939069,0
0,102.10746910868603,0.680000008,0.129999995,0.0,0.2,0.0,0.8779588777067814,0
0,103.72165666254233,0.720000028,0.109999999,0.0,0.2,0.0,0.8737900080626221,0
1,175.07069657788566,0.800000012,0.460000008,0.33,0.2,0.0,0.9592518650615129,0
2,110.71475628004661,1.0,0.360000014,0.33,0.2,0.0,0.9297928662076612,0
1,147.62408754330346,0.0,0.230000004,0.33,0.2,0.0,0.9168016799415359,0
1,147.62408754330346,0.04,0.360000014,0.33,0.2,0.0,0.9565982502635482,0
1,147.62408754330346,0.08,0.340000004,0.33,0.2,0.0,0.9485450980653455,0
1,269.59385590004774,0.119999996,-0.189999998,0.66,0.2,0.0,0.7899357018152615,0
1,269.59385590004774,0.159999996,0.289999992,0.66,0.2,0.0,0.9316850099411063,0
-2,221.9096509081237,0.200000004,0.280000001,0.0,0.2,0.0,0.9264085416908866,0
4,69.14059444777001,0.239999996,0.189999998,0.33,0.2,0.0,0.9012799421048986,0
1,207.449110905579,0.28,0.360000014,0.66,0.2,0.0,0.9498988231801524,0
1,268.15317859213457,0.360000016,0.49000001,0.66,0.2,0.0,0.9832190306328659,0
1,249.755785421729,0.400000004,0.079999998,0.66,0.2,0.0,0.8668059938968024,0
1,207.48682818569696,0.479999988,-0.699999988,0.66,0.2,0.0,0.6565241388541514,0
1,103.97672636307196,0.51999998,-0.180000007,0.0,0.2,0.0,0.7991964418994871,0
1,103.97672636307196,0.600000024,0.349999994,0.0,0.2,0.0,0.9375614255008656,0
0,126.78585891193258,0.639999984,0.479999989,0.0,0.2,0.0,0.9700817012846152,0
0,103.4622664488514,0.680000008,0.270000011,0.0,0.2,0.0,0.9149864514867215,0
2,74.92073376833326,0.720000028,-0.430000007,0.0,0.2,0.0,0.7368018235850743,0
1,108.33649901545778,0.800000012,-0.029999999,0.0,0.2,0.0,0.839885239872715,0
-2,273.4133352051359,1.0,-0.01,0.0,0.2,0.0,0.8428080647422406,0
4,69.14861454516272,0.0,0.379999995,0.33,0.2,0.0,0.9614055277678496,0
1,182.35276586329067,0.04,-0.730000019,0.33,0.2,0.0,0.6227885877784679,0
1,80.53609019028008,0.08,0.360000014,0.0,0.2,0.0,0.9554829524987446,0
-1,133.1948437723557,0.119999996,0.310000002,0.0,0.2,0.0,0.9385459549338327,0
2,106.55348290446885,0.159999996,0.330000013,0.0,0.2,0.0,0.9434993755971758,0
0,76.04753095154452,0.200000004,0.5,0.0,0.2,0.0,0.9921721037953779,0
-1,138.2663340335585,0.239999996,0.239999995,0.0,0.2,0.0,0.9152325838565007,0
1,442.5660642733463,0.28,0.100000001,1.0,0.2,0.0,0.8746514713683871,0
1,455.35593303015133,0.360000016,0.219999999,1.0,0.2,0.0,0.9081870409997794,0
2,71.39360793454988,0.400000004,0.349999994,0.0,0.2,0.0,0.942945576305683,0
3,82.9607633877551,0.479999988,0.449999988,0.33,0.2,0.0,0.9678665040417277,0
